utc_offset,venue/country,venue/localized_country_name,venue/city,venue/address_1,venue/name,venue/state,venue/lat,venue/lon,description,event_url,name,time,group_name,date,time
-14400000,us,USA,Fairfax,12000 Government Center Pkwy,Fairfax County Government Center,VA,38.852694,-77.358918,"<p>There are three Farmers Markets in Braddock District. They all open the week of May 1, 2016; two close the week of October 23; and one stays open until December 17 (but we will not staff there after Election Day).</p> <p>We are looking for volunteers at each location to staff a table with voter registration forms, campaign literature (including yard signs later in the year), and volunteer sign up forms. All materials will be supplied to you. It is important that completed voter registration forms and volunteer sign ups be returned in a timely manner.</p> <p><b>Wakefield Park/ Audrey Moore RECenter</b> (<a href=""https://goo.gl/maps/zWTQsA44cNF2"">8100 Braddock Rd, Annandale</a>)<br/><b>Wednesdays, 2:00 - 6:00 pm</b> | May 4 - October 26, 2016</p> <p><b>Fairfax County Government Center</b> (<a href=""https://goo.gl/maps/Mh5rYmX1efL2"">12000 Government Center Pkwy, Fairfax</a>)<br/><b>Thursdays, 3:00 - 7:00 pm</b> | May 5 - October 27, 2016 (except June 9)</p> <p><b>Burke VRE</b> (<a href=""https://goo.gl/maps/2azYs4FApkn"">5671 Roberts Pkwy, Burke</a>)<br/><b>Saturdays, 8:00 am - noon</b> | May 7 - November 5, 2016</p> <p>Contact &lt;a&gt;[masked]&lt;/a&gt; for more information.</p>",http://www.meetup.com/BraddockDems/events/jmpqtlyvmbmc/,Farmers Markets (Fairfax Government Center),1475175600000,Braddock District Democrats,2016-09-29,3:00:00 PM
-14400000,us,USA,Burke,5671 Roberts Parkway,Burke VRE Station,VA,38.796974,-77.298859,"<p>There are three Farmers Markets in Braddock District. They all open the week of May 1, 2016; two close the week of October 23; and one stays open until December 17 (but we will not staff there after Election Day).</p> <p>We are looking for volunteers at each location to staff a table with voter registration forms, campaign literature (including yard signs later in the year), and volunteer sign up forms. All materials will be supplied to you. It is important that completed voter registration forms and volunteer sign ups be returned in a timely manner.</p> <p><b>Wakefield Park/ Audrey Moore RECenter</b> (<a href=""https://goo.gl/maps/zWTQsA44cNF2"">8100 Braddock Rd, Annandale</a>)<br/><b>Wednesdays, 2:00 - 6:00 pm</b> | May 4 - October 26, 2016</p> <p><b>Fairfax County Government Center</b> (<a href=""https://goo.gl/maps/Mh5rYmX1efL2"">12000 Government Center Pkwy, Fairfax</a>)<br/><b>Thursdays, 3:00 - 7:00 pm</b> | May 5 - October 27, 2016 (except June 9)</p> <p><b>Burke VRE</b> (<a href=""https://goo.gl/maps/2azYs4FApkn"">5671 Roberts Pkwy, Burke</a>)<br/><b>Saturdays, 8:00 am - noon</b> | May 7 - November 5, 2016</p> <p>Contact &lt;a&gt;[masked]&lt;/a&gt; for more information.</p>",http://www.meetup.com/BraddockDems/events/dnpqtlyvnbcb/,Farmers Markets (Burke VRE),1475323200000,Braddock District Democrats,2016-10-01,8:00:00 AM
-14400000,us,USA,Annandale,8100 Braddock Rd,Wakefield Park/ Audrey Moore RECenter,VA,38.814648,-77.225227,"<p>There are three Farmers Markets in Braddock District. They all open the week of May 1, 2016; two close the week of October 23; and one stays open until December 17 (but we will not staff there after Election Day).</p> <p>We are looking for volunteers at each location to staff a table with voter registration forms, campaign literature (including yard signs later in the year), and volunteer sign up forms. All materials will be supplied to you. It is important that completed voter registration forms and volunteer sign ups be returned in a timely manner.</p> <p><b>Wakefield Park/ Audrey Moore RECenter</b> (<a href=""https://goo.gl/maps/zWTQsA44cNF2"">8100 Braddock Rd, Annandale</a>)<br/><b>Wednesdays, 2:00 - 6:00 pm</b> | May 4 - October 26, 2016</p> <p><b>Fairfax County Government Center</b> (<a href=""https://goo.gl/maps/Mh5rYmX1efL2"">12000 Government Center Pkwy, Fairfax</a>)<br/><b>Thursdays, 3:00 - 7:00 pm</b> | May 5 - October 27, 2016 (except June 9)</p> <p><b>Burke VRE</b> (<a href=""https://goo.gl/maps/2azYs4FApkn"">5671 Roberts Pkwy, Burke</a>)<br/><b>Saturdays, 8:00 am - noon</b> | May 7 - November 5, 2016</p> <p>Contact &lt;a&gt;[masked]&lt;/a&gt; for more information.</p>",http://www.meetup.com/BraddockDems/events/lqlqtlyvnbhb/,Farmers Markets (Wakefield Park),1475690400000,Braddock District Democrats,2016-10-05,2:00:00 PM
-14400000,us,USA,Fairfax,12000 Government Center Pkwy,Fairfax County Government Center,VA,38.852694,-77.358918,"<p>There are three Farmers Markets in Braddock District. They all open the week of May 1, 2016; two close the week of October 23; and one stays open until December 17 (but we will not staff there after Election Day).</p> <p>We are looking for volunteers at each location to staff a table with voter registration forms, campaign literature (including yard signs later in the year), and volunteer sign up forms. All materials will be supplied to you. It is important that completed voter registration forms and volunteer sign ups be returned in a timely manner.</p> <p><b>Wakefield Park/ Audrey Moore RECenter</b> (<a href=""https://goo.gl/maps/zWTQsA44cNF2"">8100 Braddock Rd, Annandale</a>)<br/><b>Wednesdays, 2:00 - 6:00 pm</b> | May 4 - October 26, 2016</p> <p><b>Fairfax County Government Center</b> (<a href=""https://goo.gl/maps/Mh5rYmX1efL2"">12000 Government Center Pkwy, Fairfax</a>)<br/><b>Thursdays, 3:00 - 7:00 pm</b> | May 5 - October 27, 2016 (except June 9)</p> <p><b>Burke VRE</b> (<a href=""https://goo.gl/maps/2azYs4FApkn"">5671 Roberts Pkwy, Burke</a>)<br/><b>Saturdays, 8:00 am - noon</b> | May 7 - November 5, 2016</p> <p>Contact &lt;a&gt;[masked]&lt;/a&gt; for more information.</p>",http://www.meetup.com/BraddockDems/events/jmpqtlyvnbjb/,Farmers Markets (Fairfax Government Center),1475780400000,Braddock District Democrats,2016-10-06,3:00:00 PM
-14400000,us,USA,Burke,5671 Roberts Parkway,Burke VRE Station,VA,38.796974,-77.298859,"<p>There are three Farmers Markets in Braddock District. They all open the week of May 1, 2016; two close the week of October 23; and one stays open until December 17 (but we will not staff there after Election Day).</p> <p>We are looking for volunteers at each location to staff a table with voter registration forms, campaign literature (including yard signs later in the year), and volunteer sign up forms. All materials will be supplied to you. It is important that completed voter registration forms and volunteer sign ups be returned in a timely manner.</p> <p><b>Wakefield Park/ Audrey Moore RECenter</b> (<a href=""https://goo.gl/maps/zWTQsA44cNF2"">8100 Braddock Rd, Annandale</a>)<br/><b>Wednesdays, 2:00 - 6:00 pm</b> | May 4 - October 26, 2016</p> <p><b>Fairfax County Government Center</b> (<a href=""https://goo.gl/maps/Mh5rYmX1efL2"">12000 Government Center Pkwy, Fairfax</a>)<br/><b>Thursdays, 3:00 - 7:00 pm</b> | May 5 - October 27, 2016 (except June 9)</p> <p><b>Burke VRE</b> (<a href=""https://goo.gl/maps/2azYs4FApkn"">5671 Roberts Pkwy, Burke</a>)<br/><b>Saturdays, 8:00 am - noon</b> | May 7 - November 5, 2016</p> <p>Contact &lt;a&gt;[masked]&lt;/a&gt; for more information.</p>",http://www.meetup.com/BraddockDems/events/dnpqtlyvnblb/,Farmers Markets (Burke VRE),1475928000000,Braddock District Democrats,2016-10-08,8:00:00 AM
-14400000,us,USA,Annandale,8100 Braddock Rd,Wakefield Park/ Audrey Moore RECenter,VA,38.814648,-77.225227,"<p>There are three Farmers Markets in Braddock District. They all open the week of May 1, 2016; two close the week of October 23; and one stays open until December 17 (but we will not staff there after Election Day).</p> <p>We are looking for volunteers at each location to staff a table with voter registration forms, campaign literature (including yard signs later in the year), and volunteer sign up forms. All materials will be supplied to you. It is important that completed voter registration forms and volunteer sign ups be returned in a timely manner.</p> <p><b>Wakefield Park/ Audrey Moore RECenter</b> (<a href=""https://goo.gl/maps/zWTQsA44cNF2"">8100 Braddock Rd, Annandale</a>)<br/><b>Wednesdays, 2:00 - 6:00 pm</b> | May 4 - October 26, 2016</p> <p><b>Fairfax County Government Center</b> (<a href=""https://goo.gl/maps/Mh5rYmX1efL2"">12000 Government Center Pkwy, Fairfax</a>)<br/><b>Thursdays, 3:00 - 7:00 pm</b> | May 5 - October 27, 2016 (except June 9)</p> <p><b>Burke VRE</b> (<a href=""https://goo.gl/maps/2azYs4FApkn"">5671 Roberts Pkwy, Burke</a>)<br/><b>Saturdays, 8:00 am - noon</b> | May 7 - November 5, 2016</p> <p>Contact &lt;a&gt;[masked]&lt;/a&gt; for more information.</p>",http://www.meetup.com/BraddockDems/events/lqlqtlyvnbqb/,Farmers Markets (Wakefield Park),1476295200000,Braddock District Democrats,2016-10-12,2:00:00 PM
-14400000,us,USA,Fairfax,12000 Government Center Pkwy,Fairfax County Government Center,VA,38.852694,-77.358918,"<p>There are three Farmers Markets in Braddock District. They all open the week of May 1, 2016; two close the week of October 23; and one stays open until December 17 (but we will not staff there after Election Day).</p> <p>We are looking for volunteers at each location to staff a table with voter registration forms, campaign literature (including yard signs later in the year), and volunteer sign up forms. All materials will be supplied to you. It is important that completed voter registration forms and volunteer sign ups be returned in a timely manner.</p> <p><b>Wakefield Park/ Audrey Moore RECenter</b> (<a href=""https://goo.gl/maps/zWTQsA44cNF2"">8100 Braddock Rd, Annandale</a>)<br/><b>Wednesdays, 2:00 - 6:00 pm</b> | May 4 - October 26, 2016</p> <p><b>Fairfax County Government Center</b> (<a href=""https://goo.gl/maps/Mh5rYmX1efL2"">12000 Government Center Pkwy, Fairfax</a>)<br/><b>Thursdays, 3:00 - 7:00 pm</b> | May 5 - October 27, 2016 (except June 9)</p> <p><b>Burke VRE</b> (<a href=""https://goo.gl/maps/2azYs4FApkn"">5671 Roberts Pkwy, Burke</a>)<br/><b>Saturdays, 8:00 am - noon</b> | May 7 - November 5, 2016</p> <p>Contact &lt;a&gt;[masked]&lt;/a&gt; for more information.</p>",http://www.meetup.com/BraddockDems/events/jmpqtlyvnbrb/,Farmers Markets (Fairfax Government Center),1476385200000,Braddock District Democrats,2016-10-13,3:00:00 PM
-14400000,us,USA,Burke,5671 Roberts Parkway,Burke VRE Station,VA,38.796974,-77.298859,"<p>There are three Farmers Markets in Braddock District. They all open the week of May 1, 2016; two close the week of October 23; and one stays open until December 17 (but we will not staff there after Election Day).</p> <p>We are looking for volunteers at each location to staff a table with voter registration forms, campaign literature (including yard signs later in the year), and volunteer sign up forms. All materials will be supplied to you. It is important that completed voter registration forms and volunteer sign ups be returned in a timely manner.</p> <p><b>Wakefield Park/ Audrey Moore RECenter</b> (<a href=""https://goo.gl/maps/zWTQsA44cNF2"">8100 Braddock Rd, Annandale</a>)<br/><b>Wednesdays, 2:00 - 6:00 pm</b> | May 4 - October 26, 2016</p> <p><b>Fairfax County Government Center</b> (<a href=""https://goo.gl/maps/Mh5rYmX1efL2"">12000 Government Center Pkwy, Fairfax</a>)<br/><b>Thursdays, 3:00 - 7:00 pm</b> | May 5 - October 27, 2016 (except June 9)</p> <p><b>Burke VRE</b> (<a href=""https://goo.gl/maps/2azYs4FApkn"">5671 Roberts Pkwy, Burke</a>)<br/><b>Saturdays, 8:00 am - noon</b> | May 7 - November 5, 2016</p> <p>Contact &lt;a&gt;[masked]&lt;/a&gt; for more information.</p>",http://www.meetup.com/BraddockDems/events/dnpqtlyvnbtb/,Farmers Markets (Burke VRE),1476532800000,Braddock District Democrats,2016-10-15,8:00:00 AM
-18000000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/232165457/,Drinking Liberally,1467849600000,Central Arkansas Progressive Calendar,2016-07-06,7:00:00 PM
-18000000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflyvkbrb/,Drinking Liberally,1468454400000,Central Arkansas Progressive Calendar,2016-07-13,7:00:00 PM
-18000000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflyvkbbc/,Drinking Liberally,1469059200000,Central Arkansas Progressive Calendar,2016-07-20,7:00:00 PM
-18000000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflyvkbkc/,Drinking Liberally,1469664000000,Central Arkansas Progressive Calendar,2016-07-27,7:00:00 PM
-18000000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflyvlbfb/,Drinking Liberally,1470268800000,Central Arkansas Progressive Calendar,2016-08-03,7:00:00 PM
-18000000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflyvlbnb/,Drinking Liberally,1470873600000,Central Arkansas Progressive Calendar,2016-08-10,7:00:00 PM
-18000000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflyvlbwb/,Drinking Liberally,1471478400000,Central Arkansas Progressive Calendar,2016-08-17,7:00:00 PM
-18000000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/225681781/,Drinking Liberally,1472083200000,Central Arkansas Progressive Calendar,2016-08-24,7:00:00 PM
-18000000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflyvlbpc/,Drinking Liberally,1472688000000,Central Arkansas Progressive Calendar,2016-08-31,7:00:00 PM
-18000000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflyvmbkb/,Drinking Liberally,1473292800000,Central Arkansas Progressive Calendar,2016-09-07,7:00:00 PM
-18000000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflyvmbsb/,Drinking Liberally,1473897600000,Central Arkansas Progressive Calendar,2016-09-14,7:00:00 PM
-18000000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflyvmbcc/,Drinking Liberally,1474502400000,Central Arkansas Progressive Calendar,2016-09-21,7:00:00 PM
-18000000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflyvmblc/,Drinking Liberally,1475107200000,Central Arkansas Progressive Calendar,2016-09-28,7:00:00 PM
-18000000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflyvnbhb/,Drinking Liberally,1475712000000,Central Arkansas Progressive Calendar,2016-10-05,7:00:00 PM
